200501BS70093,-0.176946,51.480962,3,2,1,17/03/2005,5,20:55,3220,3,30,1,1,1,1,34,8,1,-1,14
200501BS70094,-0.181534,51.481483,3,1,1,17/03/2005,5,23:30,3220,6,30,1,1,1,2,46,3,1,-1,-1
200501BS70095,-0.208448,51.51499,3,1,1,13/03/2005,1,20:45,450,6,30,1,1,1,1,30,5,1,30,-1
200501BS70096,-0.210765,51.500008,2,2,1,16/03/2005,4,20:20,3220,6,30,1,1,1,1,33,9,1,38,-1
200501BS70098,-0.16782,51.49305,3,1,2,20/03/2005,1,14:31,0,6,30,1,1,1,2,57,9,1,54,-1
200501BS70098,-0.16782,51.49305,3,1,2,20/03/2005,1,14:31,0,6,30,1,1,1,2,57,9,1,54,-1
200501BS70098,-0.16782,51.49305,3,1,2,20/03/2005,1,14:31,0,6,30,1,1,1,2,35,9,1,54,-1
200501BS70098,-0.16782,51.49305,3,1,2,20/03/2005,1,14:31,0,6,30,1,1,1,2,35,9,1,54,-1
200501BS70100,-0.193068,51.492092,3,1,1,18/03/2005,6,18:03,3220,2,30,1,1,1,2,41,9,3,-1,-1
200501BS70101,-0.159524,51.491571,3,1,1,20/03/2005,1,13:45,3217,6,30,1,1,1,2,63,1,1,-1,-1
200501BS70102,-0.18597,51.500346,3,2,1,23/03/2005,4,15:45,0,6,30,1,1,1,2,46,9,2,46,12
200501BS70102,-0.18597,51.500346,3,2,1,23/03/2005,4,15:45,0,6,30,1,1,1,2,46,5,1,79,-1
200501BS70102,-0.18597,51.500346,3,2,1,23/03/2005,4,15:45,0,6,30,1,1,1,2,46,5,1,79,-1
200501BS70105,-0.15952,51.491661,3,2,1,24/02/2005,5,8:17,3217,6,30,1,1,1,1,29,9,1,-1,-1
200501BS70105,-0.15952,51.491661,3,2,1,24/02/2005,5,8:17,3217,6,30,1,1,1,1,29,1,1,29,-1
200501BS70107,-0.208317,51.525689,3,2,1,23/03/2005,4,23:17,0,6,30,1,1,1,1,27,2,1,27,1
200501BS70107,-0.208317,51.525689,3,2,1,23/03/2005,4,23:17,0,6,30,1,1,1,1,27,9,3,-1,-1
